inventory_id,store_id,item_id,lastupdate,quantity
3561,33,9,02/17/2012,121
3562,33,10,06/20/2012,38
3563,33,11,11/13/2011,251
3564,33,12,09/25/2008,262
3565,33,13,04/28/2008,197
3566,33,14,08/19/2008,240
3567,33,15,02/10/2007,59
3568,33,16,07/30/2015,103
3569,33,17,08/28/2014,28
3570,33,18,06/10/2012,280
3571,33,19,09/08/2013,157
3572,33,20,05/22/2008,254
3573,33,21,02/16/2013,243
3574,33,22,02/09/2012,94
3575,33,23,07/03/2009,56
3576,33,24,10/21/2009,105
3577,33,25,06/12/2010,33
3578,33,26,05/04/2015,78
3579,33,27,03/23/2011,10
3580,33,28,01/29/2011,87
3581,33,29,09/12/2012,87
3582,33,30,10/24/2014,45
3583,33,31,08/22/2009,66
3584,33,32,02/23/2009,5
3585,33,33,11/20/2007,12
3586,33,34,10/07/2014,101
3587,33,35,06/14/2008,3
3588,33,36,11/14/2011,97
3589,33,37,04/30/2013,90
3590,33,38,06/20/2011,41
3591,33,39,06/23/2010,109
3592,33,40,08/13/2008,81
3593,33,41,01/11/2013,15
3594,33,42,03/27/2014,52
3595,33,43,05/10/2007,63
3596,33,44,06/02/2007,108
3597,33,45,02/02/2010,79
3598,33,46,03/03/2015,30
3599,33,47,10/07/2008,43
3600,33,48,12/05/2006,57
3601,33,49,09/25/2014,36
3602,33,50,11/16/2013,101
3603,33,51,04/06/2012,92
3604,33,52,04/04/2013,43
3605,33,53,01/07/2009,68
3606,33,54,02/21/2009,58
3607,33,55,10/29/2013,68
3608,33,56,03/17/2012,54
3609,33,57,05/18/2009,34
3610,33,58,12/21/2006,75
3611,33,59,09/06/2008,57
3612,33,60,04/18/2012,57
3613,33,61,08/08/2008,44
3614,33,62,06/02/2007,24
3615,33,63,12/06/2006,11
3616,33,64,09/22/2008,103
3617,33,65,03/05/2014,68
3618,33,66,02/26/2007,47
3619,33,67,11/26/2014,19
3620,33,68,09/23/2015,51
3621,33,69,10/14/2011,9
3622,33,70,12/13/2014,110
3623,33,71,04/07/2012,42
3624,33,72,03/05/2011,96
3625,33,73,07/17/2014,4
3626,33,74,02/06/2007,58
3627,33,75,05/11/2015,21
3628,33,76,07/15/2013,85
3629,33,77,09/19/2012,109
3630,33,78,06/22/2012,19
3631,33,79,04/16/2010,26
3632,33,80,02/21/2012,48
3633,33,81,06/01/2012,23
3634,33,82,05/16/2007,64
3635,33,83,08/30/2009,34
3636,33,84,04/18/2014,25
3637,33,85,09/29/2010,52
3638,33,86,07/26/2013,101
3639,33,87,09/08/2015,42
3640,33,88,11/06/2011,35
3641,33,89,04/19/2007,60
3642,33,90,12/16/2010,92
3643,33,91,04/05/2012,30
3644,33,92,10/20/2014,97
3645,33,93,05/24/2008,74
3646,33,94,02/14/2012,86
3647,33,95,03/04/2013,69
3648,33,96,02/17/2013,17
3649,33,97,02/03/2011,12
3650,33,98,02/26/2009,70
3651,33,99,12/20/2008,50
3652,33,100,05/09/2014,71
3653,33,101,02/04/2015,109
3654,33,102,11/24/2006,3
3655,33,103,06/22/2014,49
3656,33,104,06/30/2015,56
3657,33,105,02/04/2009,86
3658,33,106,06/29/2015,98
3659,33,107,04/29/2015,87
3660,33,108,02/02/2010,54
3661,33,109,11/11/2013,53
3662,33,110,12/21/2008,53
3663,33,111,02/09/2009,22
3664,34,1,09/09/2012,67
3665,34,2,11/08/2013,61
3666,34,3,07/16/2015,35
3667,34,4,10/05/2013,85
3668,34,5,01/14/2008,13
3669,34,6,09/25/2007,26
3670,34,7,06/03/2015,43
3671,34,8,10/17/2011,77
3672,34,9,02/09/2013,16
3673,34,10,09/22/2010,40
3674,34,11,09/14/2007,0
3675,34,12,04/23/2009,94
3676,34,13,06/20/2011,56
3677,34,14,10/22/2009,105
3678,34,15,04/17/2013,33
3679,34,16,06/25/2009,78
3680,34,17,10/29/2008,10
3681,34,18,12/11/2013,87
3682,34,19,12/26/2013,87
3683,34,20,05/18/2014,45
3684,34,21,05/31/2014,66
3685,34,22,04/22/2013,5
3686,34,23,01/30/2014,12
3687,34,24,09/15/2013,101
3688,34,25,09/12/2011,3
3689,34,26,01/07/2015,97
3690,34,27,04/20/2010,90
3691,34,28,04/13/2012,41
3692,34,29,05/03/2008,109
3693,34,30,07/08/2012,81
3694,34,31,12/22/2007,15
3695,34,32,06/25/2007,52
3696,34,33,03/26/2007,63
3697,34,34,08/11/2015,108
3698,34,35,11/09/2013,79
3699,34,36,01/16/2012,30
3700,34,37,03/29/2011,43
3701,34,38,03/16/2007,0
3702,34,39,05/23/2011,36
3703,34,40,04/13/2013,101
3704,34,41,03/31/2011,92
3705,34,42,05/08/2007,43
3706,34,43,10/24/2015,68
3707,34,44,12/15/2009,58
3708,34,45,09/07/2007,68
3709,34,46,08/25/2007,54
3710,34,47,02/17/2012,34
3711,34,48,06/20/2012,75
3712,34,49,11/13/2011,57
3713,34,50,09/25/2008,57
3714,34,51,04/28/2008,44
3715,34,52,08/19/2008,24
3716,34,53,02/10/2007,11
3717,34,54,07/30/2015,103
3718,34,55,08/28/2014,68
3719,34,56,06/10/2012,47
3720,34,57,09/08/2013,0
3721,34,58,05/22/2008,51
3722,34,59,03/23/2007,9
3723,34,60,03/02/2011,110
3724,34,61,09/13/2014,42
3725,34,62,09/30/2007,96
3726,34,63,05/17/2012,4
3727,34,64,09/28/2014,58
3728,34,65,06/07/2013,21
3729,34,66,12/13/2011,85
3730,34,67,01/17/2010,109
3731,34,68,09/28/2014,19
3732,34,69,12/01/2010,26
3733,34,70,06/15/2008,48
3734,34,71,06/13/2011,23
3735,34,72,01/16/2013,64
3736,34,73,04/23/2015,34
3737,34,74,07/28/2009,25
3738,34,75,03/06/2007,52
3739,34,76,06/04/2009,101
3740,34,77,01/13/2009,42
3741,34,78,02/14/2014,35
3742,34,79,07/01/2007,60
3743,34,80,09/03/2007,92
3744,34,81,06/04/2007,30
3745,34,82,11/28/2011,97
3746,34,83,03/24/2011,74
3747,34,84,01/17/2012,86
3748,34,85,12/15/2006,69
3749,34,86,02/01/2012,17
3750,34,87,04/14/2008,12
3751,34,88,05/09/2012,70
3752,34,89,12/03/2009,50
3753,34,90,10/04/2010,71
3754,34,91,10/05/2011,109
3755,34,92,02/25/2010,3
3756,34,93,12/31/2014,49
3757,34,94,08/10/2010,56
3758,34,95,12/21/2010,86
3759,34,96,08/20/2015,98
3760,34,97,08/20/2012,87
3761,34,98,10/19/2015,54
3762,34,99,03/06/2009,53
3763,34,100,10/14/2015,53
3764,34,101,02/18/2012,22
3765,34,102,06/17/2008,67
3766,34,103,11/01/2015,61
3767,34,104,02/05/2009,35
3768,34,105,09/03/2008,85
3769,34,106,08/01/2015,13
3770,34,107,05/24/2012,26
3771,34,108,02/05/2012,43
3772,34,109,10/02/2015,77
3773,34,110,09/07/2012,16
3774,34,111,06/07/2015,40
3775,36,1,11/27/2010,94
3776,36,2,11/19/2007,56
3777,36,3,04/24/2014,105
3778,36,4,09/17/2013,33
3779,36,5,01/03/2009,78
3780,36,6,10/30/2011,10
3781,36,7,07/09/2013,87
3782,36,8,10/07/2008,87
3783,36,9,09/03/2014,45
3784,36,10,08/02/2010,66
3785,36,11,12/10/2011,5
3786,36,12,08/28/2008,12
3787,36,13,02/18/2010,101
3788,36,14,10/01/2015,3
3789,36,15,12/26/2007,97
3790,36,16,03/18/2009,90
3791,36,17,11/20/2011,41
3792,36,18,04/11/2013,109
3793,36,19,04/24/2015,81
3794,36,20,11/21/2011,15
3795,36,21,06/28/2010,52
3796,36,22,12/26/2008,63
3797,36,23,10/27/2009,108
3798,36,24,06/04/2015,79
3799,36,25,02/09/2009,30
3800,36,26,03/14/2013,43
3801,36,27,02/11/2013,57
3802,36,28,06/13/2014,36
3803,36,29,09/01/2010,101
3804,36,30,12/13/2012,92
3805,36,31,03/06/2012,43
3806,36,32,06/04/2009,68
3807,36,33,09/23/2013,58
3808,36,34,08/20/2014,68
3809,36,35,04/16/2009,54
3810,36,36,02/27/2013,34
3811,36,37,03/31/2011,75
3812,36,38,12/27/2012,57
3813,36,39,06/15/2011,57
3814,36,40,05/21/2012,44
3815,36,41,03/02/2011,24
3816,36,42,05/13/2010,11
3817,36,43,09/19/2011,103
3818,36,44,09/24/2008,68
3819,36,45,08/15/2015,47
3820,36,46,03/11/2008,19
3821,36,47,04/10/2014,51
3822,36,48,01/16/2012,9
3823,36,49,03/29/2011,110
3824,36,50,03/16/2007,42
3825,36,51,05/23/2011,96
3826,36,52,04/13/2013,4
3827,36,53,03/31/2011,58
3828,36,54,05/08/2007,21
3829,36,55,10/24/2015,85
3830,36,56,12/15/2009,109
3831,36,57,09/07/2007,19
3832,36,58,08/25/2007,26
3833,36,59,02/17/2012,48
3834,36,60,06/20/2012,23
3835,36,61,11/13/2011,64
3836,36,62,04/11/2012,34
3837,36,63,12/28/2014,25
3838,36,64,11/10/2013,52
3839,36,65,03/05/2012,101
3840,36,66,04/28/2008,42
3841,36,67,04/18/2007,35
3842,36,68,04/26/2011,60
3843,36,69,04/04/2009,92
3844,36,70,03/24/2008,30
3845,36,71,04/29/2013,97
3846,36,72,02/28/2010,74
3847,36,73,03/26/2010,86
3848,36,74,03/12/2008,69
3849,36,75,02/12/2015,17
3850,36,76,01/30/2014,12
3851,36,77,12/11/2009,70
3852,36,78,11/29/2010,50
3853,36,79,11/06/2010,71
3854,36,80,08/02/2015,109
3855,36,81,04/05/2013,3
3856,36,82,12/14/2009,49
3857,36,83,10/10/2010,56
3858,36,84,08/26/2007,86
3859,36,85,10/03/2013,98
3860,36,86,02/23/2014,87
3861,36,87,07/09/2014,54
3862,36,88,09/30/2008,53
3863,36,89,07/28/2013,53
3864,36,90,12/03/2010,22
3865,36,91,03/23/2010,67
3866,36,92,05/18/2009,61
3867,36,93,11/01/2015,35
3868,36,94,06/26/2015,85
3869,36,95,04/01/2014,13
3870,36,96,01/13/2007,26
3871,36,97,08/25/2010,43
3872,36,98,01/28/2008,77
3873,36,99,08/29/2009,16
3874,36,100,03/26/2015,40
3875,36,101,06/30/2008,69
3876,36,102,03/07/2010,17
3877,36,103,07/19/2011,12
3878,36,104,05/17/2012,70
3879,36,105,06/26/2011,50
3880,36,106,03/28/2011,71
3881,36,107,06/19/2010,109
3882,36,108,07/11/2009,3
3883,36,109,02/13/2015,49
3884,36,110,03/27/2008,22
3885,36,111,01/20/2010,86
3886,37,1,03/02/2015,9
3887,37,2,09/04/2014,87
3888,37,3,05/07/2015,54
3889,37,4,04/26/2009,53
3890,37,5,02/16/2012,52
3891,37,6,12/17/2006,4
3892,37,7,12/10/2010,32
3893,37,8,11/22/2009,12
3894,37,9,03/24/2012,35
3895,37,10,04/04/2009,3
3896,37,11,05/08/2015,4
3897,37,12,09/03/2011,4
3898,37,13,03/22/2008,33
3899,37,14,09/04/2015,77
3900,37,15,05/15/2013,16
3901,37,16,02/05/2007,40
3902,37,17,02/01/2013,84
3903,37,18,04/12/2008,2
3904,37,19,10/31/2015,4
3905,37,20,11/02/2014,34
3906,37,21,10/12/2013,8
3907,37,22,06/02/2012,33
3908,37,23,11/19/2009,9
3909,37,24,03/17/2010,5
3910,37,25,12/05/2007,55
3911,37,26,01/21/2013,1
3912,37,27,11/23/2009,6
3913,37,28,12/01/2010,1
3914,37,29,05/17/2008,7
3915,37,30,12/01/2008,5
3916,37,31,04/07/2015,123
3917,37,32,08/01/2012,10
3918,37,33,08/03/2009,9
3919,37,34,03/06/2015,200
3920,37,35,11/26/2012,9
3921,37,36,01/15/2012,10
3922,37,37,02/01/2013,43
3923,37,38,01/18/2011,6
3924,37,39,08/07/2007,44
3925,37,40,08/26/2014,6
3926,37,41,04/10/2007,44
3927,37,42,06/13/2013,2
3928,37,43,04/30/2009,1
3929,37,44,12/11/2010,35
3930,37,45,08/21/2015,45
3931,37,46,10/14/2012,9
3932,37,47,01/03/2015,1
3933,37,48,05/10/2010,8
3934,37,49,12/08/2012,31
3935,37,50,02/08/2008,5
3936,37,51,02/04/2009,4
3937,37,52,12/08/2012,35
3938,37,53,01/30/2008,9
3939,37,54,02/02/2013,434
3940,37,55,06/12/2015,4
3941,37,56,08/11/2008,66
3942,37,57,10/18/2010,4
3943,37,58,12/21/2009,56
3944,37,59,01/07/2012,6
3945,37,60,12/20/2008,7
3946,37,61,01/14/2011,57
3947,37,62,07/22/2009,5
3948,37,63,12/15/2013,34
3949,37,64,10/03/2011,7
3950,37,65,09/30/2008,55
3951,37,66,08/26/2007,5
3952,37,67,06/01/2009,10
3953,37,68,12/20/2010,7
3954,37,69,08/04/2015,10
3955,37,70,02/05/2011,8
3956,37,71,01/27/2011,97
3957,37,72,05/10/2015,2
3958,37,73,07/21/2010,7
3959,37,74,05/27/2009,10
3960,37,75,10/20/2013,10
3961,37,76,01/24/2007,8
3962,37,77,05/11/2014,1
3963,37,78,09/14/2009,2
3964,37,79,04/09/2007,4
3965,37,80,06/10/2008,34
3966,37,81,05/22/2009,8
3967,37,82,06/08/2009,33
3968,37,83,08/16/2013,9
3969,37,84,01/24/2010,5
3970,37,85,09/25/2013,55
3971,37,86,03/18/2010,1
3972,37,87,12/26/2013,6
3973,37,88,08/03/2007,1
3974,37,89,12/17/2009,7
3975,37,90,07/28/2011,5
3976,37,91,11/06/2009,123
3977,37,92,01/23/2013,10
3978,37,93,05/22/2014,9
3979,37,94,12/10/2009,200
3980,37,95,01/12/2012,9
3981,37,96,11/20/2006,10
3982,37,97,02/05/2014,1
3983,37,98,09/12/2014,6
3984,37,99,11/05/2008,9
3985,37,100,03/21/2009,3
3986,37,101,03/21/2015,10
3987,37,102,03/29/2011,6
3988,37,103,03/16/2007,3
3989,37,104,05/23/2011,8
3990,37,105,04/13/2013,6
3991,37,106,03/31/2011,5
3992,37,107,05/08/2007,10
3993,37,108,10/24/2015,7
3994,37,109,12/15/2009,10
3995,37,110,09/07/2007,8
3996,37,111,08/25/2007,2
3997,38,1,02/17/2012,2
3998,38,2,06/20/2012,13
3999,38,3,11/13/2011,10
4000,38,4,09/25/2008,10
4001,38,5,04/28/2008,8
4002,38,6,08/19/2008,98
4003,38,7,02/10/2007,2
4004,38,8,07/30/2015,8
4005,38,9,08/28/2014,1
4006,38,10,06/10/2012,8
4007,38,11,09/08/2013,6
4008,38,12,05/22/2008,65
4009,38,13,02/16/2013,5
4010,38,14,02/09/2012,61
4011,38,15,07/03/2009,152
4012,38,16,10/21/2009,185
4013,38,17,06/12/2010,1
4014,38,18,05/04/2015,7
4015,38,19,03/23/2011,61
4016,38,20,01/29/2011,152
4017,38,21,09/12/2012,185
4018,38,22,10/24/2014,251
4019,38,23,08/22/2009,124
4020,38,24,02/23/2009,109
4021,38,25,11/20/2007,169
4022,38,26,10/07/2014,172
4023,38,27,06/14/2008,84
4024,38,28,11/14/2011,63
4025,38,29,04/30/2013,35
4026,38,30,06/20/2011,218
4027,38,31,06/23/2010,15
4028,38,32,08/13/2008,53
4029,38,33,01/11/2013,77
4030,38,34,03/27/2014,206
4031,38,35,05/10/2007,1
4032,38,36,06/02/2007,14
4033,38,37,02/02/2010,101
4034,38,38,03/03/2015,74
4035,38,39,10/07/2008,276
4036,38,40,12/05/2006,64
4037,38,41,09/25/2014,116
4038,38,42,11/16/2013,290
4039,38,43,04/06/2012,4
4040,38,44,04/04/2013,90
4041,38,45,01/07/2009,25
4042,38,46,02/21/2009,113
4043,38,47,10/29/2013,102
4044,38,48,03/17/2012,183
4045,38,49,05/18/2009,88
4046,38,50,12/21/2006,134
4047,38,51,09/06/2008,284
4048,38,52,04/18/2012,36
4049,38,53,08/08/2008,108
4050,38,54,06/02/2007,55
4051,38,55,12/06/2006,5
4052,38,56,09/22/2008,10
4053,38,57,03/05/2014,7
4054,38,58,02/26/2007,10
4055,38,59,11/26/2014,8
4056,38,60,09/23/2015,97
4057,38,61,10/14/2011,2
4058,38,62,12/13/2014,7
4059,38,63,04/07/2012,10
4060,38,64,03/05/2011,10
4061,38,65,07/17/2014,8
4062,38,66,02/06/2007,1
4063,38,67,05/11/2015,2
4064,38,68,07/15/2013,4
4065,38,69,09/19/2012,34
4066,38,70,06/22/2012,8
4067,38,71,04/16/2010,33
4068,38,72,02/21/2012,9
4069,38,73,06/01/2012,5
4070,38,74,05/16/2007,55
4071,38,75,08/30/2009,1
4072,38,76,04/18/2014,6
4073,38,77,09/29/2010,1
4074,38,78,07/26/2013,7
4075,38,79,09/08/2015,5
4076,38,80,11/06/2011,123
4077,38,81,04/19/2007,10
4078,38,82,12/16/2010,9
4079,38,83,04/05/2012,200
4080,38,84,10/20/2014,9
4081,38,85,05/24/2008,10
4082,38,86,02/14/2012,1
4083,38,87,03/04/2013,6
4084,38,88,02/17/2013,269
4085,38,89,02/03/2011,158
4086,38,90,02/26/2009,188
4087,38,91,12/20/2008,40
4088,38,92,05/09/2014,129
4089,38,93,02/04/2015,83
4090,38,94,11/24/2006,236
4091,38,95,06/22/2014,259
4092,38,96,06/30/2015,137
4093,38,97,02/04/2009,112
4094,38,98,06/29/2015,86
4095,38,99,04/29/2015,137
4096,38,100,02/02/2010,52
4097,38,101,11/11/2013,16
4098,38,102,12/21/2008,9
4099,38,103,02/09/2009,142
4100,38,104,09/09/2012,226
4101,38,105,11/08/2013,288
4102,38,106,07/16/2015,121
4103,38,107,10/05/2013,38
4104,38,108,01/14/2008,55
4105,38,109,09/25/2007,5
4106,38,110,06/03/2015,10
4107,38,111,10/17/2011,7
4108,39,1,02/09/2013,10
4109,39,2,09/22/2010,8
4110,39,3,09/14/2007,97
4111,39,4,04/23/2009,2
4112,39,5,06/20/2011,7
4113,39,6,10/22/2009,10
4114,39,7,04/17/2013,10
4115,39,8,06/25/2009,8
4116,39,9,10/29/2008,1
4117,39,10,12/11/2013,2
4118,39,11,12/26/2013,4
4119,39,12,05/18/2014,34
4120,39,13,05/31/2014,8
4121,39,14,04/22/2013,33
4122,39,15,01/30/2014,9
4123,39,16,09/15/2013,5
4124,39,17,09/12/2011,55
4125,39,18,01/07/2015,1
4126,39,19,04/20/2010,6
4127,39,20,04/13/2012,1
4128,39,21,05/03/2008,7
4129,39,22,07/08/2012,5
4130,39,23,12/22/2007,123
4131,39,24,06/25/2007,10
4132,39,25,03/26/2007,9
4133,39,26,08/11/2015,200
4134,39,27,11/09/2013,9
4135,39,28,01/16/2012,10
4136,39,29,03/29/2011,1
4137,39,30,03/16/2007,6
4138,39,31,05/23/2011,77
4139,39,32,04/13/2013,206
4140,39,33,03/31/2011,169
4141,39,34,05/08/2007,172
4142,39,35,10/24/2015,84
4143,39,36,12/15/2009,63
4144,39,37,09/07/2007,35
4145,39,38,08/25/2007,218
4146,39,39,02/17/2012,15
4147,39,40,06/20/2012,53
4148,39,41,11/13/2011,77
4149,39,42,09/25/2008,206
4150,39,43,04/28/2008,1
4151,39,44,08/19/2008,14
4152,39,45,02/10/2007,101
4153,39,46,07/30/2015,74
4154,39,47,08/28/2014,276
4155,39,48,06/10/2012,64
4156,39,49,09/08/2013,116
4157,39,50,05/22/2008,290
4158,39,51,03/23/2007,4
4159,39,52,03/02/2011,90
4160,39,53,09/13/2014,25
4161,39,54,09/30/2007,113
4162,39,55,05/17/2012,102
4163,39,56,09/28/2014,183
4164,39,57,06/07/2013,88
4165,39,58,12/13/2011,134
4166,39,59,01/17/2010,284
4167,39,60,09/28/2014,36
4168,39,61,12/01/2010,108
4169,39,62,06/15/2008,135
4170,39,63,06/13/2011,210
4171,39,64,01/16/2013,199
4172,39,65,04/23/2015,146
4173,39,66,07/28/2009,197
4174,39,67,03/06/2007,197
4175,39,68,06/04/2009,160
4176,39,69,01/13/2009,283
4177,39,70,02/14/2014,289
4178,39,71,07/01/2007,104
4179,39,72,09/03/2007,76
4180,39,73,06/04/2007,96
4181,39,74,11/28/2011,217
4182,39,75,03/24/2011,16
4183,39,76,01/17/2012,83
4184,39,77,12/15/2006,207
4185,39,78,02/01/2012,122
4186,39,79,04/14/2008,195
4187,39,80,05/09/2012,21
4188,39,81,12/03/2009,69
4189,39,82,10/04/2010,107
4190,39,83,10/05/2011,169
4191,39,84,02/25/2010,122
4192,39,85,12/31/2014,289
4193,39,86,08/10/2010,4
4194,39,87,12/21/2010,263
4195,39,88,08/20/2015,259
4196,39,89,08/20/2012,156
4197,39,90,10/19/2015,21
4198,39,91,03/06/2009,67
4199,39,92,10/14/2015,262
4200,39,93,02/18/2012,171
4201,39,94,06/17/2008,220
4202,39,95,11/01/2015,13
4203,39,96,02/05/2009,269
4204,39,97,09/03/2008,158
4205,39,98,08/01/2015,188
4206,39,99,05/24/2012,40
4207,39,100,02/05/2012,129
4208,39,101,10/02/2015,83
4209,39,102,09/07/2012,236
4210,39,103,06/07/2015,259
4211,39,104,11/27/2010,137
4212,39,105,11/19/2007,112
4213,39,106,04/24/2014,86
4214,39,107,09/17/2013,137
4215,39,108,01/03/2009,52
4216,39,109,10/30/2011,16
4217,39,110,07/09/2013,9
4218,39,111,10/07/2008,142
4219,40,1,09/03/2014,226
4220,40,2,08/02/2010,288
4221,40,3,12/10/2011,121
4222,40,4,08/28/2008,38
4223,40,5,02/18/2010,251
4224,40,6,10/01/2015,262
4225,40,7,12/26/2007,197
4226,40,8,03/18/2009,240
4227,40,9,11/20/2011,59
4228,40,10,04/11/2013,103
4229,40,11,04/24/2015,28
4230,40,12,11/21/2011,280
4231,40,13,06/28/2010,157
4232,40,14,12/26/2008,254
4233,40,15,10/27/2009,243
4234,40,16,06/04/2015,94
4235,40,17,02/09/2009,56
4236,40,18,03/14/2013,105
4237,40,19,02/11/2013,33
4238,40,20,06/13/2014,78
4239,40,21,09/01/2010,10
4240,40,22,12/13/2012,87
4241,40,23,03/06/2012,87
4242,40,24,06/04/2009,45
4243,40,25,09/23/2013,66
4244,40,26,08/20/2014,5
4245,40,27,04/16/2009,12
4246,40,28,02/27/2013,101
4247,40,29,03/31/2011,3
4248,40,30,12/27/2012,97
4249,40,31,06/15/2011,90
4250,40,32,05/21/2012,41
4251,40,33,03/02/2011,109
4252,40,34,05/13/2010,81
4253,40,35,09/19/2011,15
4254,40,36,09/24/2008,52
4255,40,37,08/15/2015,63
4256,40,38,03/11/2008,108
4257,40,39,04/10/2014,79
4258,40,40,01/16/2012,30
4259,40,41,03/29/2011,43
4260,40,42,03/16/2007,57
4261,40,43,05/23/2011,36
4262,40,44,04/13/2013,101
4263,40,45,03/31/2011,92
4264,40,46,05/08/2007,43
4265,40,47,10/24/2015,68
4266,40,48,12/15/2009,58
4267,40,49,09/07/2007,68
4268,40,50,08/25/2007,54
4269,40,51,02/17/2012,34
4270,40,52,06/20/2012,75
4271,40,53,11/13/2011,57
4272,40,54,04/10/2014,57
4273,40,55,01/16/2012,44
4274,40,56,03/29/2011,24
4275,40,57,03/16/2007,11
4276,40,58,05/23/2011,103
4277,40,59,04/13/2013,68
4278,40,60,03/31/2011,47
4279,40,61,05/08/2007,19
4280,40,62,10/24/2015,51
4281,40,63,12/15/2009,9
4282,40,64,09/07/2007,110
4283,40,65,08/25/2007,42
4284,40,66,02/17/2012,96
4285,40,67,06/20/2012,4
4286,40,68,11/13/2011,58
4287,40,69,04/11/2012,21
4288,40,70,12/28/2014,85
4289,40,71,11/10/2013,109
4290,40,72,03/05/2012,19
4291,40,73,04/28/2008,26
4292,40,74,04/18/2007,48
4293,40,75,04/26/2011,23
4294,40,76,04/04/2009,64
4295,40,77,03/24/2008,34
4296,40,78,04/29/2013,25
4297,40,79,02/28/2010,52
4298,40,80,03/26/2010,101
4299,40,81,03/29/2011,42
4300,40,82,03/16/2007,35
4301,40,83,05/23/2011,60
4302,40,84,04/13/2013,92
4303,40,85,03/31/2011,30
4304,40,86,05/08/2007,97
4305,40,87,10/24/2015,74
4306,40,88,12/15/2009,86
4307,40,89,09/07/2007,69
4308,40,90,08/25/2007,17
4309,40,91,02/17/2012,12
4310,40,92,06/20/2012,70
4311,40,93,11/13/2011,50
4312,40,94,04/11/2012,71
4313,40,95,12/28/2014,109
4314,40,96,11/10/2013,3
4315,40,97,03/05/2012,49
4316,40,98,04/28/2008,56
4317,40,99,04/18/2007,86
4318,40,100,04/26/2011,98
4319,40,101,04/04/2009,87
4320,40,102,03/24/2008,54
4321,40,103,04/29/2013,53
4322,40,104,02/28/2010,53
4323,40,105,03/26/2010,22
4324,40,106,03/12/2008,67
4325,40,107,02/12/2015,61
4326,40,108,01/30/2014,35
4327,40,109,12/11/2009,85
4328,40,110,11/29/2010,13
4329,40,111,11/06/2010,26
4330,41,1,08/02/2015,43
4331,41,2,04/05/2013,77
4332,41,3,12/14/2009,16
4333,41,4,10/10/2010,40
4334,41,5,08/26/2007,0
4335,41,6,10/03/2013,94
4336,41,7,02/23/2014,56
4337,41,8,07/09/2014,105
4338,41,9,09/30/2008,33
4339,41,10,07/28/2013,78
4340,41,11,12/03/2010,10
4341,41,12,03/23/2010,87
4342,41,13,05/18/2009,87
4343,41,14,11/01/2015,45
4344,41,15,06/26/2015,66
4345,41,16,04/01/2014,5
4346,41,17,01/13/2007,12
4347,41,18,08/25/2010,101
4348,41,19,01/28/2008,3
4349,41,20,08/29/2009,97
4350,41,21,03/26/2015,90
4351,41,22,06/30/2008,41
4352,41,23,03/07/2010,109
4353,41,24,07/19/2011,81
4354,41,25,05/17/2012,15
4355,41,26,06/26/2011,52
4356,41,27,03/28/2011,63
4357,41,28,06/19/2010,108
4358,41,29,07/11/2009,79
4359,41,30,02/13/2015,30
4360,41,31,03/27/2008,43
4361,41,32,01/20/2010,0
4362,41,33,03/02/2015,36
4363,41,34,09/04/2014,101
4364,41,35,05/07/2015,92
4365,41,36,04/26/2009,43
4366,41,37,02/16/2012,68
4367,41,38,12/17/2006,58
4368,41,39,12/10/2010,68
4369,41,40,11/22/2009,54
4370,41,41,03/24/2012,34
4371,41,42,04/04/2009,75
4372,41,43,05/08/2015,57
4373,41,44,09/03/2011,57
4374,41,45,03/22/2008,44
4375,41,46,09/04/2015,24
4376,41,47,05/15/2013,11
4377,41,48,02/05/2007,103
4378,41,49,02/01/2013,68
4379,41,50,04/12/2008,47
4380,41,51,10/31/2015,0
4381,41,52,11/02/2014,51
4382,41,53,10/12/2013,9
4383,41,54,06/02/2012,110
4384,41,55,11/19/2009,42
4385,41,56,03/17/2010,96
4386,41,57,12/05/2007,4
4387,41,58,01/21/2013,58
4388,41,59,11/23/2009,21
4389,41,60,12/01/2010,85
4390,41,61,05/17/2008,109
4391,41,62,12/01/2008,19
4392,41,63,04/07/2015,26
4393,41,64,08/01/2012,48
4394,41,65,08/03/2009,23
4395,41,66,03/06/2015,64
4396,41,67,11/26/2012,34
4397,41,68,01/15/2012,25
4398,41,69,02/01/2013,52
4399,41,70,01/18/2011,101
4400,41,71,08/07/2007,42
4401,41,72,08/26/2014,35
4402,41,73,04/10/2007,60
4403,41,74,06/13/2013,92
4404,41,75,04/30/2009,30
4405,41,76,12/11/2010,97
4406,41,77,08/21/2015,74
4407,41,78,10/14/2012,86
4408,41,79,01/03/2015,69
4409,41,80,05/10/2010,17
4410,41,81,12/08/2012,12
4411,41,82,02/08/2008,70
4412,41,83,02/04/2009,50
4413,41,84,12/08/2012,71
4414,41,85,01/30/2008,109
4415,41,86,02/02/2013,3
4416,41,87,06/12/2015,49
4417,41,88,08/11/2008,56
4418,41,89,10/18/2010,86
4419,41,90,12/21/2009,98
4420,41,91,01/07/2012,87
4421,41,92,12/20/2008,54
4422,41,93,01/14/2011,53
4423,41,94,07/22/2009,53
4424,41,95,12/15/2013,22
4425,41,96,10/03/2011,67
4426,41,97,09/30/2008,61
4427,41,98,08/26/2007,35
4428,41,99,06/01/2009,85
4429,41,100,12/20/2010,13
4430,41,101,08/04/2015,26
4431,41,102,02/05/2011,43
4432,41,103,01/27/2011,77
4433,41,104,05/10/2015,16
